item_id,category_id,popularity,most_frequent_property,popularity_weekly
25630,1126,1.0,928,1.0
6056,1318,0.0,698,0.0
66082,97,0.0,790,0.0
28164,818,41.0,790,1.0789473684210527
49442,1301,0.0,689,0.0
44411,-1,49.0,-1,1.130952380952381
50207,1567,0.0,888,0.0
43944,-1,6.0,-1,1.0
28004,1365,0.0,888,0.0
24603,828,0.0,888,0.0
6296,1051,0.0,566,0.0
43772,1113,0.0,888,0.0
60645,-1,2.0,-1,2.0
46705,618,7.0,621,1.4
63797,691,5.0,888,1.0
46105,1196,5.0,790,1.25
47742,646,0.0,888,0.0
26487,-1,4.0,-1,1.0
37065,921,0.0,776,0.0
14711,1639,1.0,790,1.0
24050,1091,0.0,888,0.0
4388,531,1.0,764,1.0
4777,342,0.0,451,0.0
846,1338,3.0,227,1.0
54242,184,0.0,839,0.0
33166,209,6.0,790,1.5
56767,284,0.0,434,0.0
44304,242,1.0,888,1.0
10877,1663,4.0,839,1.0
16055,491,2.0,-3,1.0
7067,272,0.0,678,0.0
62942,1301,0.0,243,0.0
37341,619,3.0,-2,1.0
25868,1250,0.0,235,0.0
52263,936,1.0,888,1.0
1822,-1,3.0,-1,1.5
56568,1069,12.0,38,1.0
69263,1305,41.0,790,1.3076923076923077
19054,769,0.0,-2,0.0
31514,844,355.0,-2,6.909090909090909
35217,1301,0.0,839,0.0
67139,1483,0.0,839,0.0
38469,926,29.0,888,1.16
47702,-1,1.0,-1,1.0
65406,1388,0.0,928,0.0
50710,959,80.0,-2,1.3389830508474576
24048,1253,0.0,28,0.0
43142,1643,7.0,586,1.1666666666666667
67670,1007,0.0,631,0.0
7454,1301,0.0,689,0.0
5042,1142,0.0,839,0.0
61928,1533,0.0,678,0.0
57550,1277,3.0,584,1.0
4814,242,0.0,888,0.0
57278,342,0.0,888,0.0
39707,1255,0.0,-2,0.0
2610,256,16.0,-2,1.0666666666666667
25231,1070,0.0,764,0.0
50929,1221,5.0,888,1.0
21863,769,0.0,790,0.0
9799,1142,0.0,776,0.0
18091,976,0.0,28,0.0
9764,801,0.0,199,0.0
63581,1542,0.0,671,0.0
79,1387,0.0,790,0.0
49824,173,0.0,6,0.0
38054,1301,0.0,713,0.0
52916,289,0.0,219,0.0
13107,272,0.0,159,0.0
30984,479,0.0,698,0.0
51915,1061,0.0,575,0.0
19080,535,1.0,698,1.0
15567,-1,2.0,-1,1.0
11536,1477,5.0,28,1.0
70611,769,1.0,-2,1.0
38555,1483,5.0,447,1.0
28587,1231,0.0,736,0.0
51139,1051,1.0,400,1.0
45786,1188,1.0,202,1.0
41177,-1,12.0,-1,1.2222222222222223
14410,295,2.0,460,1.0
36899,1343,0.0,868,0.0
31054,1301,0.0,441,0.0
40712,639,271.0,-2,4.115384615384615
32066,438,0.0,837,0.0
56421,1221,0.0,888,0.0
34116,228,0.0,888,0.0
26618,330,0.0,888,0.0
35728,302,1.0,888,1.0
16889,-1,5.0,-1,1.6666666666666667
24714,403,2.0,776,1.0
33986,1504,0.0,790,0.0
4262,1120,5.0,208,1.0
3632,969,0.0,888,0.0
13137,421,0.0,994,0.0
15529,173,0.0,6,0.0
13388,535,3.0,888,1.0
38353,-1,1.0,-1,1.0
3417,997,3.0,888,1.0
25384,1205,12.0,888,1.0909090909090908
13461,1119,0.0,16,0.0
1440,546,11.0,606,1.375
28237,64,4.0,1064,1.0
34132,-1,2.0,-1,1.0
50631,242,2.0,888,1.0
55390,84,0.0,888,0.0
65998,-1,1.0,-1,1.0
26881,56,13.0,335,1.0833333333333333
66019,715,0.0,888,0.0
22120,184,0.0,202,0.0
7234,1441,3.0,283,1.5
33046,342,8.0,451,1.1428571428571428
40220,227,0.0,839,0.0
11244,712,0.0,364,0.0
57373,1418,14.0,790,1.5555555555555556
47558,371,10.0,888,1.0
65177,1301,0.0,515,0.0
55429,578,0.0,-2,0.0
23635,1445,51.0,888,1.1333333333333333
10290,244,0.0,839,0.0
3187,610,8.0,-2,1.0833333333333333
26165,1047,2.0,646,1.0
54641,1639,4.0,-2,1.3333333333333333
31939,-1,2.0,-1,1.0
47134,-1,2.0,-1,2.0
45550,331,1.0,672,1.0
37188,-1,1.0,-1,1.0
15691,1007,0.0,807,0.0
55755,1421,7.0,790,1.1666666666666667
59746,324,0.0,888,0.0
23154,64,0.0,224,0.0
47168,-1,1.0,-1,1.0
570,646,0.0,888,0.0
47723,406,20.0,888,1.1111111111111112
40682,366,9.0,790,1.125
14662,862,7.0,-2,1.4
11617,421,0.0,332,0.0
47099,242,0.0,888,0.0
61113,1455,0.0,60,0.0
61883,411,49.0,1032,1.1710526315789473
19249,828,19.0,888,1.0555555555555556
24802,1421,1.0,790,1.0
21632,1188,0.0,6,0.0
45949,635,1.0,790,1.0
47645,-1,1.0,-1,1.0
15675,1231,1.0,698,1.0
43950,1613,41.0,-2,1.0256410256410255
33680,1475,4.0,761,1.0
70082,1173,0.0,888,0.0
8497,-1,240.0,-1,1.129340277777778
27698,646,2.0,888,1.0
9595,988,0.0,888,0.0
7541,-1,2.0,-1,1.0
23977,227,1.0,-2,1.0
5026,436,0.0,227,0.0
38703,227,0.0,790,0.0
39621,746,1.0,888,1.0
13559,436,2.0,698,2.0
27423,769,0.0,719,0.0
28005,-1,4.0,-1,1.0
28816,959,0.0,1000,0.0
54449,69,0.0,807,0.0
70506,173,0.0,-2,0.0
12900,256,8.0,888,1.1428571428571428
48690,421,0.0,698,0.0
5700,1489,0.0,243,0.0
52880,924,3.0,151,1.0
49578,782,7.0,720,1.0
26745,928,374.0,981,7.9875
25092,354,0.0,227,0.0
51861,1477,2.0,981,1.0
6944,1609,3.0,790,1.0
57913,434,2.0,713,1.0
66074,1147,0.0,-3,0.0
50344,263,6.0,-2,1.0
21252,1325,7.0,698,1.75
41179,173,1.0,790,1.0
56156,1169,1.0,202,1.0
21880,123,0.0,202,0.0
37415,472,0.0,839,0.0
17219,173,0.0,685,0.0
57277,1172,1.0,456,1.0
27593,624,1.0,227,1.0
68611,1301,2.0,-2,1.0
42873,5,23.0,698,1.2777777777777777
4548,1084,0.0,46,0.0
66288,1221,5.0,-2,1.25
41446,491,16.0,-3,1.2083333333333333
1071,1163,1.0,1036,1.0
47820,173,0.0,6,0.0
49237,1248,9.0,888,1.0
49937,988,0.0,888,0.0
70289,342,0.0,962,0.0
38450,508,0.0,960,0.0
17012,324,0.0,591,0.0
35409,342,0.0,364,0.0
14152,1007,1.0,108,1.0
20081,208,0.0,941,0.0
41293,473,1.0,888,1.0
29863,936,618.0,810,3.804054054054054
62822,1113,0.0,726,0.0
62233,1277,12.0,202,1.0909090909090908
57535,173,0.0,6,0.0
39960,1113,0.0,776,0.0
31837,730,1.0,888,1.0
56285,70,0.0,28,0.0
26368,-1,2.0,-1,2.0
19205,1277,5.0,790,1.6666666666666667
7451,1560,0.0,653,0.0
18265,1593,131.0,-2,5.458333333333333
66702,1639,0.0,283,0.0
6505,352,0.0,713,0.0
54596,1002,0.0,888,0.0
17413,195,11.0,790,1.0
11465,959,0.0,591,0.0
24344,967,6.0,-2,1.0
18787,589,0.0,6,0.0
58843,1007,0.0,570,0.0
6029,1044,1.0,28,1.0
6830,1,11.0,790,1.1111111111111112
45265,342,1.0,888,1.0
34149,578,0.0,595,0.0
42631,1675,0.0,839,0.0
53332,48,6.0,888,1.0
42462,1084,0.0,960,0.0
50586,800,3.0,102,1.5
38514,126,0.0,648,0.0
2133,160,0.0,888,0.0
27749,1477,0.0,1080,0.0
31251,1466,1.0,28,1.0
55538,209,26.0,6,3.3333333333333335
62660,589,0.0,591,0.0
31386,1301,0.0,928,0.0
67208,1378,1.0,227,1.0
2932,1191,0.0,-2,0.0
60728,494,3.0,839,1.0
61422,342,0.0,663,0.0
49837,-1,5.0,-1,1.0
23775,671,0.0,888,0.0
31919,942,0.0,202,0.0
6111,1255,0.0,790,0.0
3315,957,1.0,-3,1.0
53309,1573,0.0,771,0.0
44531,-1,18.0,-1,1.1428571428571428
69612,-1,1.0,-1,1.0
23646,-1,2.0,-1,1.0
13345,414,0.0,6,0.0
3525,-1,3.0,-1,1.0
36546,126,4.0,790,1.0
50143,1228,23.0,-3,1.0454545454545454
4563,48,28.0,888,1.1666666666666667
37449,624,1.0,-2,1.0
14469,972,0.0,810,0.0
46170,-1,179.0,-1,3.411764705882353
56208,1007,0.0,-3,0.0
30120,342,0.0,663,0.0
11593,-1,2.0,-1,1.0
18977,876,60.0,776,1.0727272727272728
57804,1172,2.0,745,1.0
64028,1476,0.0,790,0.0
37958,209,10.0,6,1.0
65896,35,1.0,839,1.0
22364,251,0.0,227,0.0
54110,227,0.0,369,0.0
32229,578,1.0,595,1.0
7155,-1,1.0,-1,1.0
53664,342,0.0,888,0.0
12270,801,0.0,6,0.0
42342,1114,3.0,888,1.0
28150,959,1.0,591,1.0
12453,1026,3.0,72,1.0
3428,389,0.0,575,0.0
39610,691,1.0,846,1.0
20597,1680,0.0,790,0.0
43792,1255,0.0,888,0.0
63309,1393,0.0,306,0.0
57055,130,0.0,888,0.0
36519,286,0.0,689,0.0
8960,816,6.0,888,1.2
63402,-1,5.0,-1,1.0
40656,1320,4.0,888,1.0
38457,-1,23.0,-1,1.1
17994,1560,0.0,981,0.0
20890,-1,2.0,-1,1.0
59305,1244,10.0,790,1.6666666666666667
34050,209,0.0,6,0.0
23534,1595,1.0,790,1.0
30590,65,0.0,758,0.0
48143,1221,0.0,912,0.0
8837,1623,10.0,776,1.0
23491,1500,0.0,888,0.0
14625,1646,0.0,6,0.0
66418,1069,0.0,38,0.0
60640,1529,24.0,790,1.2
60490,686,0.0,888,0.0
2119,-1,11.0,-1,1.1428571428571428
37239,936,5.0,713,1.0
21875,1694,0.0,765,0.0
32031,227,0.0,888,0.0
10856,218,5.0,-2,1.25
59507,1320,8.0,790,1.1428571428571428
54275,35,0.0,189,0.0
9616,-1,1.0,-1,1.0
70067,272,2.0,917,1.0
17056,1674,0.0,-3,0.0
58860,389,1.0,46,1.0
62411,839,1.0,-2,1.0
2237,1549,0.0,400,0.0
47582,769,8.0,790,1.0
34832,1070,0.0,888,0.0
32196,1685,0.0,227,0.0
1977,1248,21.0,790,1.2352941176470589
45129,1026,2.0,72,1.0
14904,684,9.0,159,1.2857142857142858
62312,1570,67.0,-2,1.1785714285714286
41747,769,0.0,888,0.0
19385,1135,0.0,888,0.0
36118,1070,1.0,790,1.0
20523,1250,0.0,720,0.0
29333,769,0.0,698,0.0
22971,-1,2.0,-1,1.0
32527,473,5.0,888,1.6666666666666667
52251,47,4.0,888,1.0
61944,962,0.0,348,0.0
30748,279,0.0,839,0.0
46179,1255,7.0,790,3.5
8092,1483,3.0,1090,1.0
33178,686,0.0,888,0.0
27181,646,0.0,888,0.0
66962,-1,1.0,-1,1.0
9180,606,6.0,344,1.5
46626,1220,0.0,16,0.0
64054,-1,7.0,-1,1.0
10268,1504,0.0,790,0.0
50690,173,0.0,917,0.0
53708,1279,0.0,915,0.0
58612,739,0.0,410,0.0
60215,921,135.0,-2,4.767857142857143
17617,1061,0.0,575,0.0
69479,1565,4.0,713,1.0
68776,686,1.0,888,1.0
33714,876,0.0,283,0.0
59520,1483,4.0,581,1.3333333333333333
16594,1500,22.0,888,1.0476190476190477
11134,1301,2.0,-2,1.0
58941,1328,55.0,364,1.1020408163265305
6028,1221,1.0,888,1.0
10982,1473,9.0,790,1.25
8919,1378,3.0,-2,1.0
23310,-1,4.0,-1,1.0
13636,1342,0.0,28,0.0
61348,414,0.0,6,0.0
49799,1301,0.0,28,0.0
36892,1301,0.0,960,0.0
62151,429,2.0,873,1.0
43652,240,3.0,698,1.5
51574,126,0.0,790,0.0
10476,244,0.0,591,0.0
12240,173,0.0,6,0.0
43078,958,0.0,839,0.0
62497,1578,1.0,790,1.0
49629,1298,0.0,671,0.0
41157,64,0.0,227,0.0
695,1533,0.0,689,0.0
27850,1666,0.0,810,0.0
36879,-1,3.0,-1,1.0
49648,1179,0.0,888,0.0
68389,1282,5.0,6,1.0
7647,988,0.0,888,0.0
59324,184,0.0,19,0.0
27462,842,0.0,46,0.0
37441,691,8.0,22,1.1428571428571428
41019,1638,0.0,689,0.0
39149,196,0.0,888,0.0
13166,1628,0.0,888,0.0
1994,1435,1.0,410,1.0
23521,911,11.0,888,1.1
32658,70,0.0,434,0.0
61476,-1,2.0,-1,1.0
424,342,0.0,451,0.0
67686,-1,2.0,-1,1.0
18729,342,3.0,544,1.0
21500,1167,0.0,776,0.0
7173,729,1.0,202,1.0
36367,-1,1.0,-1,1.0
66395,1542,4.0,790,1.3333333333333333
24762,660,1.0,591,1.0
62992,1574,0.0,188,0.0
53816,248,1.0,839,1.0
33773,922,1.0,917,1.0
18590,1255,0.0,-2,0.0
68724,-1,1.0,-1,1.0
70390,-1,1.0,-1,1.0
37851,-1,5.0,-1,1.25
11760,1408,0.0,243,0.0
69119,957,0.0,888,0.0
35676,1084,0.0,38,0.0
43376,769,0.0,830,0.0
42750,1387,1.0,-2,1.0
64937,1276,0.0,784,0.0
36148,-1,4.0,-1,2.0
64928,1305,0.0,641,0.0
15607,-1,3.0,-1,1.0
7757,518,0.0,888,0.0
53282,782,2.0,678,1.0
18923,1191,0.0,888,0.0
56917,429,0.0,706,0.0
10448,1007,2.0,917,2.0
30022,782,3.0,-2,1.5
12379,642,5.0,1036,1.25
5459,-1,2.0,-1,1.0
14329,1070,0.0,369,0.0
64253,683,353.0,915,1.2185314685314685
42872,342,0.0,962,0.0
18625,1084,0.0,434,0.0
57448,1634,1.0,888,1.0
39989,1135,0.0,888,0.0
60747,1409,7.0,-2,1.75
32856,330,108.0,790,12.0
69568,1245,0.0,888,0.0
39936,801,0.0,888,0.0
7447,1098,9.0,790,1.1428571428571428
53451,730,0.0,888,0.0
9665,1228,0.0,1036,0.0
68953,1007,0.0,202,0.0
2956,1483,46.0,888,1.0465116279069768
9786,1256,1.0,-2,1.0
56000,196,5.0,839,1.0
16581,1526,0.0,202,0.0
20598,686,3.0,776,1.0
32590,184,0.0,213,0.0
975,1536,1.0,689,1.0
65812,646,0.0,888,0.0
69143,1285,0.0,839,0.0
49072,1503,1.0,506,1.0
34690,508,0.0,689,0.0
9215,475,0.0,839,0.0
58437,331,0.0,997,0.0
4941,1061,0.0,46,0.0
21176,558,0.0,-3,0.0
21997,1142,0.0,763,0.0
21396,217,0.0,888,0.0
54766,1301,0.0,960,0.0
57361,84,23.0,839,1.2058823529411764
35913,1142,10.0,797,1.0
13075,381,0.0,888,0.0
6153,646,15.0,888,1.0
66417,1,3.0,888,1.5
30191,242,0.0,888,0.0
30863,1197,1.0,698,1.0
49593,342,0.0,451,0.0
13601,1493,0.0,264,0.0
65864,342,0.0,962,0.0
48378,47,216.0,888,1.8294117647058823
22934,195,0.0,698,0.0
21780,1061,0.0,441,0.0
11114,1504,0.0,790,0.0
50220,769,1.0,-2,1.0
65936,333,0.0,227,0.0
51816,1441,0.0,-2,0.0
5675,828,578.0,790,9.919540229885058
31333,683,9.0,888,1.125
38449,320,0.0,888,0.0
31434,524,0.0,124,0.0
12903,173,0.0,-3,0.0
50519,437,0.0,6,0.0
10162,48,342.0,451,8.517857142857142
44198,324,0.0,888,0.0
14126,936,0.0,888,0.0
49939,996,0.0,38,0.0
6431,1380,0.0,364,0.0
64613,1070,0.0,-2,0.0
56539,1301,0.0,713,0.0
45138,1120,8.0,0,1.1428571428571428
18578,769,0.0,797,0.0
70398,1320,0.0,888,0.0
59829,-1,12.0,-1,1.05
43466,1613,2.0,0,1.0
22186,806,14.0,888,1.2727272727272727
24591,327,1.0,790,1.0
6692,1047,345.0,790,3.2201257861635217
47743,-1,2.0,-1,1.0
64002,683,74.0,888,1.0859375
4152,1298,0.0,227,0.0
8915,-1,11.0,-1,1.0
30020,523,0.0,888,0.0
30979,1084,0.0,227,0.0
9470,769,2.0,790,1.0
34776,1461,2.0,6,1.0
27273,1142,0.0,283,0.0
4942,491,5.0,-3,1.0
4923,1680,0.0,-2,0.0
31185,74,0.0,-3,0.0
28881,739,0.0,839,0.0
23895,686,4.0,790,1.0
68408,1477,3.0,698,1.0
39970,324,1.0,645,1.0
23745,356,18.0,546,1.125
35825,1639,3.0,364,1.0
28857,1205,0.0,888,0.0
11667,126,2.0,790,1.0
56653,491,33.0,888,1.5
29031,1338,0.0,283,0.0
65127,-1,1.0,-1,1.0
14149,1191,0.0,-2,0.0
9824,1147,4.0,277,2.0
31264,834,0.0,-3,0.0
43764,-1,10.0,-1,1.0
8130,342,0.0,544,0.0
12628,219,0.0,888,0.0
7069,1535,0.0,839,0.0
49243,-1,1.0,-1,1.0
14437,-1,1.0,-1,1.0
48573,598,0.0,38,0.0
43342,89,0.0,6,0.0
66297,403,0.0,202,0.0
34191,806,0.0,188,0.0
55448,741,0.0,961,0.0
3823,-1,3.0,-1,1.5
44057,819,1.0,942,1.0
5651,1535,1.0,941,1.0
26422,1051,0.0,566,0.0
5157,617,0.0,227,0.0
40215,126,9.0,790,1.0714285714285714
68043,195,1.0,888,1.0
18004,173,0.0,624,0.0
337,535,6.0,689,1.5
20209,598,0.0,213,0.0
53018,-1,1.0,-1,1.0
34460,1077,2.0,790,1.0
51389,65,0.0,283,0.0
16435,1196,1.0,790,1.0
56658,922,3.0,917,1.0
9694,1070,0.0,790,0.0
23837,988,5.0,888,1.0
3480,173,0.0,202,0.0
49290,1409,1.0,536,1.0
67969,839,0.0,888,0.0
7678,924,0.0,316,0.0
49474,173,0.0,624,0.0
6482,324,4.0,591,1.0
30480,1392,2.0,-2,1.0
64796,914,16.0,-2,1.0
3213,1172,2.0,202,1.0
42864,-1,1.0,-1,1.0
28902,1282,1.0,625,1.0
68767,48,1.0,888,1.0
36847,-1,1.0,-1,1.0
34227,1244,3.0,790,1.0
11876,126,0.0,854,0.0
8623,619,0.0,246,0.0
7411,227,0.0,678,0.0
37601,64,0.0,1004,0.0
48000,1173,15.0,400,1.25
32808,686,0.0,888,0.0
17281,952,0.0,839,0.0
11957,1120,3.0,888,1.0
41729,455,0.0,888,0.0
19399,1375,5.0,888,1.0
45029,703,0.0,888,0.0
4168,414,1.0,-2,1.0
13228,342,3.0,451,1.5
59646,342,0.0,663,0.0
40309,959,7.0,591,1.4
63599,739,0.0,888,0.0
34357,173,0.0,6,0.0
57441,1142,0.0,-3,0.0
31022,396,0.0,888,0.0
21592,1142,0.0,764,0.0
54463,1419,0.0,928,0.0
63585,707,2.0,888,1.0
70670,1679,1.0,-3,1.0
42078,769,0.0,797,0.0
34090,769,1.0,698,1.0
55889,-1,1.0,-1,1.0
55512,414,0.0,888,0.0
69883,1113,0.0,569,0.0
28794,-1,5.0,-1,1.0
17005,-1,2.0,-1,2.0
52894,1338,1.0,227,1.0
59740,184,0.0,46,0.0
32900,598,0.0,227,0.0
12094,89,0.0,607,0.0
15591,173,3.0,6,1.0
10995,-1,8.0,-1,1.1428571428571428
69281,1098,3.0,839,1.0
39765,1674,0.0,-3,0.0
18821,1007,3.0,398,1.5
9106,891,0.0,283,0.0
6585,818,6.0,888,1.2
66604,1634,0.0,888,0.0
1805,-1,1.0,-1,1.0
53495,173,0.0,6,0.0
60704,742,0.0,-2,0.0
69659,1533,7.0,790,1.1666666666666667
2343,1338,0.0,127,0.0
70148,1103,356.0,888,7.416666666666667
57329,1105,5.0,-2,1.0
31903,58,6.0,12,1.2
8039,860,0.0,591,0.0
27563,436,0.0,810,0.0
18789,330,0.0,591,0.0
11485,769,0.0,369,0.0
60331,1172,0.0,98,0.0
52716,1613,1.0,888,1.0
31635,1301,0.0,46,0.0
48870,1119,0.0,1074,0.0
48327,1652,0.0,839,0.0
23093,429,3.0,-2,1.0
41277,342,0.0,962,0.0
58286,324,0.0,591,0.0
5692,-1,4.0,-1,1.0
7917,-1,5.0,-1,1.25
67219,1567,0.0,888,0.0
51134,508,0.0,19,0.0
64179,956,95.0,888,1.1363636363636365
3993,936,0.0,888,0.0
17872,208,0.0,227,0.0
8500,575,1.0,776,1.0
10266,746,0.0,928,0.0
52985,1504,0.0,790,0.0
18929,70,3.0,28,1.0
16490,209,0.0,225,0.0
15717,-1,1.0,-1,1.0
8535,558,0.0,846,0.0
60525,-1,23.0,-1,1.0476190476190477
16524,-1,1.0,-1,1.0
53510,1374,1.0,719,1.0
43031,1301,0.0,243,0.0
61448,1535,0.0,595,0.0
46715,1221,1.0,674,1.0
2954,-1,1.0,-1,1.0
58574,1504,1.0,790,1.0
46503,-1,1.0,-1,1.0
49941,1445,2.0,888,2.0
67718,686,2.0,202,1.0
43151,367,0.0,6,0.0
17146,518,0.0,202,0.0
69126,508,0.0,38,0.0
7768,1421,0.0,-2,0.0
10064,957,2.0,-3,1.0
36127,577,126.0,790,5.636363636363637
8946,1038,2.0,888,1.0
52594,387,1.0,981,1.0
5067,-1,2.0,-1,1.0
24657,730,0.0,888,0.0
19660,883,12.0,283,1.0
3543,-1,54.0,-1,1.1555555555555554
58079,446,2.0,888,1.0
46771,389,0.0,575,0.0
8153,1255,0.0,689,0.0
64034,1250,0.0,678,0.0
31176,1343,0.0,500,0.0
50680,769,1.0,797,1.0
70017,719,0.0,992,0.0
52966,1196,1.0,202,1.0
70297,911,6.0,790,2.0
50666,996,0.0,46,0.0
20295,1142,0.0,807,0.0
112,523,3.0,790,1.0
24871,120,139.0,888,4.483870967741935
54310,598,0.0,213,0.0
16620,1070,0.0,369,0.0
29192,-1,1.0,-1,1.0
57826,26,0.0,839,0.0
67413,1343,1.0,500,1.0
24712,1044,0.0,159,0.0
57611,769,13.0,790,1.0833333333333333
52814,-1,3.0,-1,1.0
34578,499,4.0,888,1.0
6563,-1,1.0,-1,1.0
8364,979,14.0,348,1.1666666666666667
31495,-1,7.0,-1,1.0
25555,493,10.0,888,1.25
9357,1421,3.0,790,1.5
29222,1172,19.0,159,1.25
44169,842,3.0,810,3.0
69721,217,3.0,689,1.5
44781,800,0.0,283,0.0
28473,-1,5.0,-1,1.0
9770,242,2.0,888,1.0
69226,730,14.0,888,1.3
50706,959,9.0,591,1.2857142857142858
17427,575,0.0,888,0.0
6074,844,0.0,888,0.0
45092,1179,1.0,888,1.0
43978,1503,0.0,888,0.0
38437,1093,115.0,888,10.454545454545455
2386,1663,21.0,790,1.1176470588235294
28719,1404,6.0,790,1.0
24041,589,1.0,62,1.0
20484,173,0.0,202,0.0
36254,1237,4.0,888,1.0
31087,1051,27.0,790,1.1818181818181819
29530,1007,0.0,364,0.0
62413,414,50.0,202,1.1395348837209303
41228,173,0.0,917,0.0
69841,799,1.0,124,1.0
28475,909,5.0,-2,1.25
27057,173,0.0,685,0.0
6420,342,1.0,962,1.0
26475,1226,0.0,620,0.0
30700,1277,6.0,-3,1.0
11147,1500,1.0,888,1.0
64218,769,0.0,689,0.0
45652,1378,0.0,764,0.0
70491,173,1.0,400,1.0
6794,342,2.0,451,1.0
23838,1276,2.0,202,1.0
18491,184,0.0,38,0.0
26133,-1,2.0,-1,1.0
54114,224,0.0,348,0.0
24775,-1,1.0,-1,1.0
34625,173,0.0,888,0.0
62147,1680,0.0,-2,0.0
66355,769,2.0,790,2.0
22566,284,0.0,810,0.0
29411,508,0.0,839,0.0
16508,1142,0.0,763,0.0
35254,173,0.0,881,0.0
46730,1542,0.0,813,0.0
36697,64,0.0,669,0.0
6248,1231,30.0,888,1.0344827586206897
27454,686,0.0,9,0.0
20157,1248,5.0,790,1.0
36437,1105,1.0,888,1.0
68042,414,0.0,888,0.0
21932,1695,3.0,-2,1.0
24296,1694,1.0,819,1.0
60540,1069,0.0,202,0.0
6138,1616,5.0,591,1.0
52867,-1,1.0,-1,1.0
4156,1301,0.0,202,0.0
32839,242,0.0,888,0.0
58730,1007,0.0,764,0.0
32392,227,0.0,830,0.0
64826,1301,0.0,46,0.0
55378,1680,0.0,689,0.0
49001,46,19.0,586,1.0555555555555556
1685,730,0.0,839,0.0
54238,655,3.0,888,1.0
65600,1301,0.0,38,0.0
15871,1402,0.0,-3,0.0
24183,1317,2.0,888,1.0
66656,769,0.0,790,0.0
29335,1172,0.0,676,0.0
41517,-1,13.0,-1,1.1818181818181819
38723,793,4.0,776,1.0
17044,1255,0.0,790,0.0
24208,429,0.0,-3,0.0
63984,970,0.0,-3,0.0
46806,184,0.0,46,0.0
51185,499,4.0,202,1.0
61732,1680,0.0,369,0.0
22786,-1,4.0,-1,1.0
24113,589,0.0,400,0.0
70644,217,1.0,776,1.0
37200,-1,2.0,-1,1.0
46534,48,3.0,888,1.5
44642,769,3.0,790,1.0
43445,-1,2.0,-1,1.0
44718,1244,0.0,888,0.0
31891,1135,0.0,-2,0.0
13935,1318,0.0,33,0.0
7526,1393,0.0,372,0.0
24484,173,0.0,112,0.0
51061,1404,3.0,790,1.0
12133,1147,1.0,888,1.0
33952,683,0.0,888,0.0
65830,217,0.0,400,0.0
43407,589,20.0,-2,1.3461538461538463
25264,936,0.0,888,0.0
47923,47,0.0,348,0.0
65925,1493,0.0,888,0.0
33470,618,0.0,-2,0.0
25146,1261,0.0,591,0.0
22132,209,0.0,6,0.0
26522,1076,9.0,186,1.0
64605,-1,2.0,-1,1.0
70683,1483,42.0,581,1.1
53400,1169,0.0,941,0.0
6996,84,0.0,888,0.0
53877,173,0.0,202,0.0
51113,342,0.0,451,0.0
52429,324,0.0,888,0.0
15631,492,0.0,810,0.0
49350,342,1.0,663,1.0
40001,799,1.0,698,1.0
26516,1666,1.0,202,1.0
43115,227,0.0,-2,0.0
18111,1119,19.0,348,1.1176470588235294
19251,126,4.0,790,1.0
24649,1250,0.0,698,0.0
9525,1504,0.0,790,0.0
38425,508,0.0,698,0.0
40390,403,0.0,713,0.0
38212,342,0.0,888,0.0
28233,1286,0.0,888,0.0
23641,-1,1.0,-1,1.0
6361,1680,1.0,839,1.0
27341,1650,10.0,888,1.0
35714,64,2.0,175,1.0
63822,1418,0.0,888,0.0
63188,1172,4.0,98,1.3333333333333333
7055,578,7.0,595,1.1666666666666667
66204,535,1.0,839,1.0
29383,1402,2.0,-3,1.0
9329,1059,0.0,839,0.0
63530,535,0.0,28,0.0
69989,1007,0.0,704,0.0
34156,289,0.0,689,0.0
22850,1069,0.0,46,0.0
48297,1653,0.0,1064,0.0
17529,261,4.0,-2,1.0
6959,769,0.0,719,0.0
70322,342,0.0,663,0.0
17917,1286,0.0,888,0.0
34006,342,0.0,888,0.0
26341,1228,2.0,-3,1.0
2087,851,3.0,-2,1.0
55280,730,0.0,888,0.0
36324,1147,0.0,-3,0.0
56249,1250,0.0,689,0.0
49282,342,57.0,962,1.1875
11923,406,5.0,790,1.0
69918,1338,0.0,283,0.0
48001,1634,0.0,888,0.0
68189,806,1.0,591,1.0
7009,50,3.0,790,1.0
16212,1069,0.0,28,0.0
10372,1286,0.0,888,0.0
50948,769,0.0,888,0.0
53813,360,0.0,888,0.0
6592,173,0.0,-2,0.0
53714,-1,3.0,-1,1.0
68562,1613,91.0,451,1.1666666666666667
67866,173,0.0,1014,0.0
53956,741,7.0,441,1.0
38862,1483,159.0,888,3.0576923076923075
7087,988,0.0,888,0.0
22049,1404,4.0,888,1.0
44094,914,0.0,227,0.0
7866,342,0.0,962,0.0
65533,64,0.0,804,0.0
62199,508,0.0,46,0.0
34883,806,11.0,-2,1.1
55524,598,1.0,689,1.0
47195,728,0.0,575,0.0
70794,242,2.0,888,1.0
35168,1388,2.0,-2,1.0
53017,1154,7.0,776,1.0
31450,256,135.0,1032,4.466666666666667
19129,1404,3.0,674,1.5
24005,1421,0.0,-2,0.0
36722,65,0.0,6,0.0
37706,1173,8.0,400,1.0
42998,-1,1.0,-1,1.0
58439,-1,1.0,-1,1.0
31948,-1,1.0,-1,1.0
13264,225,7.0,-2,1.0
25043,1301,0.0,888,0.0
14249,242,0.0,28,0.0
68272,251,0.0,202,0.0
