item_id,category_id,popularity,most_frequent_property
37314,1244,60.0,790
70055,1059,0.0,120
60827,354,0.0,202
59107,1073,0.0,888
3922,508,0.0,575
34418,1663,2.0,790
59640,769,0.0,678
70210,342,0.0,962
30341,342,0.0,962
51452,196,16.0,776
37420,730,0.0,888
43817,227,0.0,689
43499,1069,0.0,434
35507,352,0.0,678
60190,282,10.0,888
36021,988,0.0,614
21893,1301,0.0,888
41289,-1,1.0,-1
69688,413,125.0,400
23444,1635,22.0,790
54564,-1,6.0,-1
15387,34,4.0,698
34472,189,128.0,790
19177,1276,0.0,839
24450,330,6.0,790
59347,769,0.0,719
2192,-1,1.0,-1
13054,342,8.0,888
34320,586,233.0,-2
11592,617,0.0,202
2419,1084,0.0,698
57290,769,0.0,888
52981,173,3.0,-2
55290,1250,0.0,830
45282,1301,0.0,46
69763,126,0.0,707
45188,1163,4.0,470
44955,769,3.0,790
56090,342,0.0,451
53007,1051,2.0,566
8045,173,0.0,1014
55420,1051,1.0,400
39915,1167,6.0,888
66055,1007,0.0,364
8822,1078,2.0,325
40264,-1,1.0,-1
31259,906,0.0,364
48691,1680,7.0,790
45754,-1,6.0,-1
5784,769,0.0,719
25102,434,0.0,713
6771,1163,0.0,202
36776,1385,54.0,-3
16745,499,0.0,6
3914,959,214.0,-2
47237,79,0.0,776
60783,1690,1.0,888
24083,1051,0.0,566
60578,1301,0.0,227
32632,1343,1.0,131
65952,686,0.0,888
59311,1248,0.0,888
39104,84,0.0,400
14690,70,0.0,434
58324,173,0.0,888
42469,1404,1.0,-3
56201,5,2.0,400
34009,1253,0.0,942
20552,1210,0.0,38
30698,282,16.0,790
12489,1375,88.0,400
68087,1397,8.0,1034
20818,1250,0.0,790
32318,646,0.0,364
36998,387,6.0,496
36283,1135,11.0,888
48981,1007,0.0,364
55154,342,0.0,962
47365,282,0.0,-3
42652,1675,0.0,202
7907,208,0.0,790
31705,575,0.0,978
52587,512,0.0,46
46405,175,3.0,334
37728,518,3.0,689
25761,619,0.0,-2
65994,1477,1.0,227
61579,1477,0.0,595
41964,1035,0.0,202
24937,280,0.0,364
39013,452,1.0,581
35307,730,3.0,790
15661,1250,1.0,-2
29007,1186,0.0,888
47030,1404,23.0,790
59234,342,2.0,888
65425,405,0.0,28
30577,352,3.0,888
27906,1007,0.0,343
93,1418,3.0,917
29,1051,10.0,400
3127,1142,0.0,839
41945,494,6.0,-2
30350,89,111.0,790
53105,1248,1.0,202
6591,1533,0.0,719
53316,806,65.0,888
24485,195,0.0,888
18098,999,29.0,6
52938,1196,0.0,102
53012,389,0.0,810
65996,769,0.0,-2
34280,1007,0.0,839
33174,-1,3.0,-1
58316,1118,28.0,716
54714,111,1.0,434
30657,-1,5.0,-1
12599,227,0.0,797
34981,414,2.0,283
56540,964,0.0,-3
12048,436,1.0,38
1556,270,1.0,558
20584,1147,0.0,-3
66446,1277,46.0,935
18394,617,0.0,202
62592,-1,1.0,-1
24806,-1,1.0,-1
23195,926,0.0,888
59734,806,32.0,188
69516,342,0.0,663
22638,1029,0.0,102
43088,-1,1.0,-1
1771,1069,0.0,28
58770,209,0.0,6
51165,1059,0.0,120
1272,1007,3.0,283
60906,173,0.0,-2
67445,-1,11.0,-1
37800,1147,1.0,-3
32011,184,0.0,38
19865,295,10.0,761
51700,844,0.0,490
20691,-1,7.0,-1
38774,1301,0.0,713
64287,926,0.0,888
4452,-1,2.0,-1
11028,891,10.0,790
46732,-1,40.0,-1
45089,1135,363.0,400
70268,1255,0.0,839
34332,739,0.0,915
51866,-1,4.0,-1
34917,-1,1.0,-1
24084,1061,0.0,689
68971,471,58.0,790
35625,926,3.0,888
23887,256,0.0,1032
34966,572,0.0,888
64575,1044,0.0,790
35194,-1,3.0,-1
36873,1051,133.0,-2
43704,342,1.0,962
46309,51,18.0,-2
24594,-1,1.0,-1
53820,1147,0.0,698
8461,1172,0.0,745
62544,195,0.0,689
59168,828,4.0,888
30421,-1,23.0,-1
43184,-1,21.0,-1
6805,317,30.0,790
41970,1635,5.0,-3
15658,421,0.0,928
49148,558,0.0,790
28580,-1,1.0,-1
62674,242,0.0,888
60108,996,0.0,441
54693,1483,0.0,581
65357,1072,0.0,202
39944,1623,11.0,776
19224,160,2.0,888
979,1402,0.0,-3
51408,1192,248.0,-2
5498,195,0.0,888
33443,996,0.0,839
32189,828,0.0,888
47514,403,2.0,839
28927,-1,1.0,-1
2104,-1,37.0,-1
19153,173,0.0,159
45852,479,1.0,227
57735,1577,0.0,441
146,208,0.0,941
14278,1142,0.0,159
8210,126,0.0,790
8856,-1,1.0,-1
63260,280,0.0,764
57251,64,72.0,-2
39662,1244,0.0,928
17469,-1,1.0,-1
16862,597,4.0,790
38241,1483,0.0,888
21109,1359,0.0,790
65745,942,0.0,339
61661,-1,1.0,-1
65717,316,0.0,888
64071,471,2.0,888
55630,769,0.0,-2
66590,730,1.0,888
31733,739,0.0,915
47895,367,17.0,888
3591,434,0.0,888
25621,209,0.0,6
27541,342,0.0,202
70808,1007,2.0,709
65135,1680,1.0,790
38839,173,0.0,400
11991,1483,4.0,120
20341,-1,1.0,-1
69346,924,8.0,283
62220,1007,0.0,348
46310,295,0.0,698
28606,-1,1.0,-1
24562,396,0.0,-3
27919,1301,0.0,441
23760,535,0.0,713
21741,64,0.0,283
36248,1147,0.0,-3
14866,46,1.0,888
184,996,0.0,713
2980,-1,128.0,-1
47350,228,2.0,888
60371,-1,2.0,-1
45297,35,0.0,400
20423,1119,0.0,713
58795,1142,0.0,790
32057,1393,152.0,888
9852,1271,0.0,38
36511,619,0.0,400
4527,509,54.0,928
28119,1277,6.0,790
56449,-1,4.0,-1
32796,284,0.0,19
37259,1070,1.0,790
24225,1643,4.0,348
68683,1493,0.0,888
27899,348,4.0,698
3359,984,1.0,591
66980,1191,2.0,689
6871,936,0.0,888
7732,196,180.0,888
51667,427,38.0,-2
21771,173,0.0,888
13581,-1,1.0,-1
42889,1393,0.0,348
1102,475,0.0,470
11069,225,1.0,71
63319,535,0.0,515
50450,130,0.0,888
2504,1186,22.0,790
8119,1010,0.0,888
31150,-1,1.0,-1
36577,801,0.0,6
54100,1301,0.0,441
18092,769,0.0,830
48626,-1,3.0,-1
17979,324,3.0,888
6323,-1,24.0,-1
14950,-1,12.0,-1
22730,1643,1.0,888
37943,1301,0.0,960
57435,1485,7.0,888
47671,1529,3.0,790
40411,-1,1.0,-1
53438,618,0.0,227
52234,1203,1.0,227
60232,227,0.0,-2
68182,1607,0.0,227
57502,858,1.0,888
55910,720,8.0,-3
41098,389,0.0,28
50629,-1,1.0,-1
43567,-1,12.0,-1
47057,1135,59.0,790
3765,414,0.0,283
3585,-1,1.0,-1
23000,1029,14.0,915
4084,1279,0.0,888
3875,1504,0.0,790
47655,683,2.0,790
2281,342,0.0,962
16157,1142,0.0,-3
13584,1147,0.0,-3
10580,1301,0.0,202
41741,1205,9.0,790
24947,242,0.0,888
18188,1070,2.0,-2
54758,1680,0.0,-2
58753,991,0.0,213
17458,1084,0.0,434
29028,1388,0.0,888
11362,1279,7.0,888
37500,1007,0.0,159
7780,730,0.0,558
33382,1063,0.0,6
48840,984,4.0,591
1647,568,1.0,1036
25334,991,0.0,441
7515,718,22.0,790
8889,1186,0.0,888
66252,567,0.0,776
52225,1680,0.0,-2
67629,-1,2.0,-1
54038,342,0.0,888
26110,844,4.0,888
70026,-1,32.0,-1
52689,1286,0.0,888
34851,195,4.0,888
44314,-1,2.0,-1
25732,1078,0.0,227
11840,414,0.0,888
50809,-1,5.0,-1
43779,0,39.0,888
69949,1393,4.0,404
24814,828,0.0,888
12550,227,0.0,202
36457,234,1.0,410
59695,1301,0.0,202
60438,1694,0.0,978
6255,677,0.0,698
31933,858,200.0,888
13170,1147,0.0,-3
2153,158,0.0,1032
41578,531,0.0,202
57904,1675,0.0,348
26731,65,0.0,6
36823,1244,0.0,888
47021,508,0.0,575
27065,1680,0.0,830
70100,959,1.0,230
48259,1528,0.0,888
18731,350,0.0,888
14164,1279,7.0,888
859,1084,0.0,227
333,56,16.0,188
16438,1250,1.0,961
47300,1493,0.0,888
48035,1680,2.0,-2
69939,436,0.0,839
47380,352,1.0,678
19926,65,191.0,888
37056,1069,0.0,19
17053,524,0.0,839
10747,342,0.0,888
18269,1694,1.0,765
69751,988,0.0,888
5313,1051,18.0,400
52610,769,0.0,235
19528,1059,4.0,227
24497,575,0.0,0
31855,578,0.0,595
60566,1171,1.0,658
70138,1298,0.0,283
22748,1248,3.0,102
47142,1680,1.0,-2
25585,1577,0.0,960
29781,1007,1.0,364
38752,926,60.0,888
33589,914,0.0,173
34058,126,1.0,790
47032,619,0.0,888
5066,1111,1.0,888
2821,48,5.0,888
46090,1255,2.0,678
20247,342,0.0,451
30653,1301,0.0,761
39780,561,0.0,42
12569,1300,37.0,790
40363,196,6.0,348
19211,1301,0.0,46
62828,1680,0.0,888
44953,892,1.0,888
32949,-1,2.0,-1
26433,-1,2.0,-1
43072,683,9.0,636
60824,1244,1.0,888
64198,646,23.0,888
17220,1464,1.0,813
59160,173,0.0,202
11613,1087,44.0,790
22800,637,0.0,553
4041,558,0.0,790
49749,479,1.0,790
11014,251,0.0,28
37881,-1,1.0,-1
5659,819,0.0,753
51789,436,0.0,227
38119,1007,0.0,961
59854,1076,0.0,186
22458,618,1.0,-2
28842,1404,35.0,558
63633,1362,0.0,790
23421,-1,2.0,-1
56048,1477,5.0,981
30699,1374,0.0,790
16654,-1,3.0,-1
47626,618,0.0,-2
39567,1462,9.0,202
2224,-1,11.0,-1
36351,691,31.0,888
63274,769,0.0,797
34826,1007,0.0,202
59482,1477,29.0,283
17271,421,1.0,689
19237,1503,0.0,888
56807,-1,2.0,-1
28998,342,0.0,962
27178,156,0.0,202
39309,1051,22.0,-2
28728,342,5.0,962
44146,1421,0.0,83
57920,1255,0.0,790
3250,1301,11.0,888
19137,1076,0.0,186
19626,704,11.0,888
68032,963,2.0,720
51852,342,0.0,451
17517,-1,1.0,-1
25310,1142,0.0,570
58620,1560,0.0,981
40278,-1,3.0,-1
58504,-1,1.0,-1
42432,1244,2.0,790
39143,450,70.0,888
51186,1255,2.0,790
24241,694,0.0,1079
19459,799,0.0,566
1070,1007,0.0,704
9398,988,0.0,888
6437,41,0.0,713
35277,1639,1.0,227
20026,624,7.0,-2
2334,730,3.0,888
32721,1244,0.0,332
46979,-1,2.0,-1
40791,1007,0.0,6
38813,1503,6.0,790
69596,535,0.0,202
55613,-1,5.0,-1
34314,1387,0.0,790
19673,84,127.0,790
70222,923,0.0,243
4691,769,0.0,790
60265,730,0.0,1021
10264,988,1.0,888
38965,858,1589.0,888
2329,1477,75.0,981
44846,173,0.0,6
19362,1084,0.0,515
64901,-1,2.0,-1
39301,1694,2.0,1090
37634,1173,3.0,888
23119,270,0.0,810
15448,828,0.0,451
22123,-1,1.0,-1
28675,289,0.0,1034
21348,160,123.0,790
36285,330,0.0,645
48515,-1,1.0,-1
39872,70,0.0,434
41130,173,0.0,888
18856,1120,53.0,-3
55356,1172,0.0,654
63915,1535,1.0,698
35611,1575,0.0,575
49218,173,0.0,888
1163,429,0.0,678
7765,683,274.0,888
42283,69,0.0,202
58944,64,1.0,790
64849,282,2.0,-3
50431,436,1.0,960
29344,952,0.0,46
9599,1483,12.0,888
1162,988,3.0,888
21945,1163,19.0,279
30155,997,353.0,790
45798,624,7.0,790
13643,414,7.0,888
64072,48,2.0,451
67713,959,21.0,230
42339,-1,2.0,-1
16246,-1,8.0,-1
1020,1120,0.0,-3
44554,1321,120.0,790
68089,1384,0.0,888
31852,484,3.0,546
52903,278,0.0,810
58811,389,0.0,689
16402,338,0.0,888
39759,914,128.0,-2
2665,269,9.0,-2
68704,944,144.0,888
59147,-1,4.0,-1
54191,1493,0.0,888
70624,196,1.0,1036
31795,681,0.0,-3
41145,988,1.0,888
3351,1542,10.0,-2
12723,996,0.0,434
63802,481,0.0,243
32402,256,131.0,-2
37262,196,2.0,1036
32455,855,1.0,1028
2199,1069,0.0,810
69635,508,0.0,202
62250,1120,14.0,888
35283,278,0.0,28
6099,1098,0.0,764
15130,1301,0.0,-2
2740,1289,0.0,928
50792,769,6.0,790
33838,1142,0.0,704
16966,730,0.0,202
48400,-1,5.0,-1
65879,-1,1.0,-1
6345,1,7.0,888
35206,316,2.0,888
29652,342,0.0,888
52023,741,0.0,19
54639,406,6.0,411
21143,126,0.0,227
7485,-1,1.0,-1
44213,1262,2.0,202
48195,741,5.0,19
41770,1480,7.0,888
50697,1511,21.0,1078
15099,1117,0.0,888
37671,928,0.0,283
50090,1385,0.0,202
19875,360,0.0,620
37691,173,0.0,-2
55272,352,1.0,227
15774,1301,0.0,839
19102,-1,1.0,-1
16647,1549,0.0,888
40429,959,0.0,839
43795,769,0.0,839
3883,-1,2.0,-1
32367,147,12.0,671
65095,316,17.0,888
27301,1646,0.0,888
63667,1007,0.0,570
25079,1474,1.0,810
11724,-1,1.0,-1
27232,491,0.0,-3
53861,316,1.0,888
41590,173,0.0,790
45614,491,3.0,-3
41892,729,1.0,839
41968,84,7.0,790
63720,1573,2.0,888
40483,769,0.0,790
7827,1441,12.0,790
49096,360,22.0,334
3503,769,1.0,-2
63271,1007,0.0,-3
6459,1255,0.0,830
51253,-1,1.0,-1
19990,1493,0.0,486
19782,342,0.0,451
66805,-1,5.0,-1
217,319,6.0,-3
5276,567,0.0,888
24161,1625,123.0,790
39293,1613,2.0,451
23028,1179,0.0,888
37081,1483,8.0,981
10826,545,4.0,888
32562,173,0.0,888
19075,173,0.0,227
24939,1526,0.0,95
5159,1203,0.0,33
23709,1142,0.0,112
27487,1480,3.0,888
26914,1261,23.0,-2
25641,1542,0.0,152
18035,360,0.0,230
39744,0,4.0,888
54703,-1,1.0,-1
43818,844,1.0,1025
39101,860,26.0,888
12883,111,0.0,46
49628,342,0.0,888
13009,242,0.0,888
21807,342,0.0,888
25538,1342,0.0,810
29472,130,0.0,888
34311,342,0.0,888
70043,-1,2.0,-1
12210,1018,0.0,698
2635,333,2.0,487
45299,196,0.0,888
26882,626,10.0,400
48284,1535,4.0,738
965,674,0.0,698
34512,1328,16.0,846
67980,771,3.0,935
12395,891,2.0,33
2151,914,2.0,173
11574,1301,0.0,698
36466,1613,2.0,888
577,976,0.0,54
10075,1301,0.0,227
4710,936,0.0,888
46831,828,31.0,-2
48255,1007,0.0,776
45789,1533,4.0,790
6355,130,0.0,987
21382,1301,1.0,680
3358,741,0.0,38
12823,173,0.0,400
17761,598,0.0,19
66423,-1,1.0,-1
45192,976,0.0,960
39620,562,0.0,888
28759,469,2.0,941
64617,450,1.0,283
63749,1147,1.0,-3
65079,242,1.0,888
31543,387,1.0,888
57097,342,0.0,663
42375,342,0.0,451
17117,-1,2.0,-1
3080,459,1.0,-2
61683,-1,1.0,-1
4511,730,4.0,888
68313,381,30.0,888
67645,1666,7.0,28
52437,-1,1.0,-1
15223,1574,3.0,-2
8804,1280,1.0,888
70713,789,0.0,919
45001,130,0.0,987
30913,691,0.0,510
1452,342,0.0,888
67649,1623,6.0,-2
31290,-1,1.0,-1
63921,858,1.0,888
303,282,3.0,888
21714,842,0.0,713
22812,508,0.0,888
49857,436,0.0,38
19606,173,0.0,624
8006,793,1.0,888
33185,1533,0.0,839
15612,669,0.0,227
21488,1413,1.0,698
47390,209,0.0,6
9951,86,0.0,28
48183,512,3.0,839
12984,1051,192.0,400
488,429,0.0,-3
31912,1247,4.0,558
52929,579,2.0,-3
28619,69,0.0,-2
17863,-1,1.0,-1
19088,-1,1.0,-1
23706,929,121.0,-3
57223,646,0.0,61
25160,806,0.0,188
41748,368,2.0,776
25245,-1,17.0,-1
54782,389,0.0,202
46224,272,0.0,888
53066,1135,22.0,-2
22791,195,18.0,888
2902,342,0.0,451
64471,1318,2.0,964
20662,739,2.0,888
64168,342,0.0,451
42684,1301,0.0,243
1052,1560,0.0,470
30643,396,0.0,784
54088,-1,1.0,-1
14956,806,0.0,689
56315,407,7.0,6
62064,996,20.0,960
35092,-1,1.0,-1
64449,1069,0.0,839
37476,1113,0.0,888
52886,1674,0.0,839
49870,1542,144.0,-2
30398,1142,0.0,6
33015,683,0.0,888
35731,1578,11.0,790
39,535,0.0,227
9326,34,26.0,210
20062,-1,4.0,-1
69478,1147,0.0,-3
48778,491,2.0,451
51406,646,1.0,888
50718,769,0.0,-2
46454,1578,25.0,790
41409,562,0.0,888
19810,-1,3.0,-1
49737,342,0.0,663
66950,491,2.0,225
15257,1318,18.0,-2
35488,1483,144.0,790
22852,769,0.0,698
4233,1542,0.0,813
6119,342,0.0,962
36593,342,0.0,888
34169,-1,16.0,-1
43252,1328,1.0,202
35247,769,0.0,698
10370,739,1.0,6
40732,1542,0.0,202
39525,1317,1.0,888
28286,224,0.0,202
35065,1675,0.0,713
70061,333,5.0,202
42396,1018,0.0,689
25271,1418,5.0,888
7352,342,0.0,888
11095,352,0.0,227
32860,650,7.0,689
13480,1007,1.0,364
55114,618,6.0,294
1601,1301,0.0,28
63886,508,0.0,960
23756,469,1.0,928
66328,342,0.0,451
13942,1477,35.0,-2
60423,1504,2.0,-2
37775,342,0.0,663
24086,1167,55.0,468
6320,1084,0.0,28
25820,1,107.0,790
40683,184,0.0,960
56678,1301,0.0,764
29602,330,1.0,981
62030,1135,4.0,400
2977,769,0.0,888
10373,65,1.0,451
11659,196,4.0,-2
48601,769,2.0,790
538,706,1.0,-3
2126,-1,2.0,-1
5901,1301,0.0,960
9222,374,0.0,227
19352,568,0.0,400
48612,1373,0.0,790
67886,1255,0.0,790
54083,806,2.0,188
63772,64,2.0,33
30975,1301,0.0,698
36485,196,22.0,-2
15970,567,2.0,-2
13621,173,0.0,-2
67194,360,1.0,776
1215,1483,0.0,888
50067,389,0.0,28
14446,342,0.0,888
34057,1069,3.0,575
23531,479,0.0,575
62699,333,0.0,6
24198,1147,0.0,-3
53362,624,2.0,83
43012,1680,2.0,-2
52165,472,0.0,441
2131,198,0.0,575
68654,926,9.0,61
26829,48,0.0,696
4301,1051,0.0,698
47874,936,5.0,888
46427,1070,5.0,790
22675,196,0.0,888
40448,844,0.0,490
23217,1301,0.0,790
27659,769,0.0,961
19493,256,1.0,888
13939,84,1.0,790
16525,1393,2.0,888
20358,227,0.0,678
52218,996,0.0,227
31647,-1,1.0,-1
27936,769,0.0,720
64596,739,0.0,348
54603,396,1.0,202
4898,1385,2.0,941
69580,1173,35.0,400
63829,739,0.0,-2
69032,65,2.0,6
21041,1253,5.0,658
53215,1493,1.0,888
52505,1666,0.0,960
45221,-1,1.0,-1
45958,988,0.0,888
51083,1051,157.0,400
31886,342,4.0,962
17483,686,0.0,888
31570,-1,4.0,-1
57453,209,0.0,6
41080,373,8.0,888
6664,342,0.0,962
3779,769,6.0,790
6862,1007,0.0,6
63149,1098,0.0,227
25394,1301,0.0,441
48008,64,1.0,227
6283,-1,1.0,-1
3630,173,0.0,6
1438,342,0.0,888
37092,1454,3.0,-2
70834,799,6.0,839
38683,686,0.0,486
25263,1417,3.0,888
11516,844,9.0,-2
25518,1001,21.0,-2
18738,842,0.0,713
41644,342,1.0,663
70813,141,0.0,202
68165,1250,0.0,-2
23323,-1,11.0,-1
55162,-1,1.0,-1
49875,1070,0.0,790
9422,342,0.0,888
37265,69,0.0,631
62600,498,0.0,-3
62739,512,0.0,19
66491,534,0.0,202
25793,268,0.0,227
66502,330,0.0,591
21339,-1,3.0,-1
34234,1070,6.0,-2
31241,1070,0.0,-2
64982,1250,0.0,790
52373,959,1.0,1036
22509,741,0.0,960
49543,1404,1.0,888
2295,1348,2.0,790
47757,973,0.0,981
9042,1388,13.0,888
48127,1130,22.0,-2
39027,269,5.0,-2
19110,48,0.0,663
16288,730,0.0,888
45595,-1,1.0,-1
45098,1171,0.0,283
68181,1378,1.0,102
10670,1020,8.0,888
18903,1196,2.0,1028
35274,358,0.0,776
28658,1287,1.0,38
3104,927,7.0,776
5811,324,0.0,645
35232,769,6.0,-2
11246,730,0.0,888
10475,1142,0.0,-2
21328,799,0.0,595
68922,-1,2.0,-1
15094,1142,0.0,-3
39152,499,7.0,-2
42624,1061,0.0,38
43044,769,4.0,235
39781,-1,1.0,-1
59852,64,0.0,839
553,65,0.0,888
40329,1007,0.0,364
29681,-1,1.0,-1
2580,619,0.0,888
15692,1408,0.0,839
40838,686,2.0,790
45431,1007,3.0,917
48406,806,1.0,888
1538,1491,33.0,790
14453,403,0.0,6
35789,1256,2.0,678
50664,619,0.0,888
33555,1680,0.0,-2
66107,1061,1.0,713
66848,575,1.0,776
12365,1317,2.0,888
3783,959,0.0,839
55526,-1,1.0,-1
22727,141,22.0,-3
33274,1007,0.0,6
13072,561,3.0,888
46912,1070,0.0,-2
25558,1164,0.0,594
45040,1142,0.0,790
24738,-1,3.0,-1
59851,1142,0.0,797
51009,769,1.0,369
49907,671,23.0,-2
41126,354,0.0,202
57802,64,1.0,841
2197,937,0.0,790
7680,1098,1.0,839
48771,858,0.0,888
14680,208,104.0,776
3769,427,2.0,810
69040,1142,0.0,790
42759,1474,0.0,888
37997,1255,2.0,790
57261,1418,0.0,689
55007,302,0.0,490
49151,389,0.0,810
64312,987,5.0,810
31700,797,11.0,790
37313,969,41.0,790
48243,472,0.0,888
42343,-1,2.0,-1
25267,1325,0.0,888
45890,342,1.0,888
3168,976,2.0,28
68556,342,1.0,888
60483,976,0.0,434
52697,342,0.0,962
33980,35,0.0,723
5540,1301,0.0,243
64954,957,1.0,-3
39586,209,3.0,127
15180,996,0.0,434
45351,1376,0.0,917
13671,1680,0.0,961
61772,1628,19.0,888
58683,562,0.0,888
44395,463,8.0,701
22578,686,1.0,888
12423,1509,1.0,-3
57567,1320,1.0,790
51642,35,118.0,790
28804,173,0.0,227
65006,-1,2.0,-1
70073,1445,82.0,888
15029,1035,6.0,202
6358,56,2.0,104
8352,1069,0.0,994
7777,1646,19.0,790
7331,1580,0.0,227
35480,179,0.0,888
39693,284,0.0,19
18694,1196,0.0,159
32848,1205,0.0,888
31455,828,0.0,561
6619,741,3.0,38
24690,1447,0.0,761
39787,833,0.0,202
40373,1535,0.0,1036
18786,914,2.0,382
45638,924,2.0,283
60823,-1,1.0,-1
23204,746,0.0,202
70376,1228,0.0,888
47389,196,2.0,1036
47890,1142,0.0,202
26178,799,4.0,888
28454,342,0.0,888
50963,1603,7.0,28
20325,403,0.0,678
50904,1142,0.0,797
39337,1374,3.0,776
1872,1070,0.0,797
28803,490,0.0,888
19283,1542,0.0,671
29186,628,4.0,400
30951,3,1.0,202
58431,1002,0.0,810
36209,227,0.0,797
36940,1051,0.0,400
52603,1007,4.0,709
49475,1404,0.0,776
27524,746,0.0,542
68470,173,20.0,790
15858,1113,1.0,364
7987,769,4.0,790
53604,163,0.0,202
45349,319,0.0,-3
39429,1007,0.0,570
67456,1007,1.0,6
1662,196,0.0,591
8042,741,1.0,213
22481,1578,18.0,-2
22350,1196,0.0,28
26798,1196,0.0,839
13688,173,0.0,1014
46447,1142,0.0,398
41935,64,0.0,669
9994,1528,0.0,888
61082,436,0.0,810
32911,1666,0.0,960
47346,1248,1.0,102
32329,769,0.0,720
9241,1221,1.0,888
23404,1373,0.0,159
8653,499,130.0,698
33049,1584,22.0,790
67082,-1,4.0,-1
932,970,3.0,888
59488,579,1.0,-3
45413,469,3.0,689
11936,70,0.0,713
43331,337,0.0,227
57212,320,2.0,888
13981,74,30.0,-2
37688,599,12.0,-2
51498,801,1.0,6
16493,1007,0.0,6
25763,1091,4.0,-2
24543,1298,0.0,591
60146,-1,1.0,-1
27842,217,0.0,934
12905,209,131.0,790
9053,311,0.0,689
19464,-1,2.0,-1
48530,535,0.0,28
54951,342,17.0,888
58632,1073,1.0,888
23428,1431,0.0,220
6331,834,5.0,790
60001,801,0.0,-2
25623,1470,0.0,348
39930,1680,1.0,839
65746,248,19.0,-2
18735,173,0.0,-2
4834,-1,2.0,-1
32162,-1,3.0,-1
2972,-1,1.0,-1
62648,530,3.0,888
928,1254,1.0,434
8015,686,612.0,486
29805,403,1.0,928
56388,126,4.0,790
28126,1247,35.0,888
18936,1113,14.0,-2
66977,586,32.0,790
55194,535,3.0,202
54315,1639,3.0,-2
39460,-1,3.0,-1
59461,1205,12.0,888
35259,6,5.0,790
769,806,0.0,888
59817,342,0.0,888
15528,1483,4.0,888
1034,374,0.0,410
11932,1680,0.0,689
40137,1404,10.0,888
15420,1477,5.0,202
25476,242,0.0,888
51540,618,13.0,-2
28120,-1,1.0,-1
61490,-1,1.0,-1
37109,1317,0.0,888
17860,1193,0.0,678
45690,65,22.0,681
43966,469,1.0,839
49802,1051,32.0,400
39752,1560,0.0,653
9172,1179,146.0,591
53015,74,0.0,888
15430,546,0.0,888
52258,64,2.0,839
17369,988,0.0,227
44147,792,8.0,-2
64836,1142,0.0,631
65569,173,2.0,400
63212,196,276.0,790
15663,1196,3.0,776
61935,1301,0.0,227
3191,65,1.0,544
34387,746,6.0,888
4720,405,33.0,790
21665,1135,1.0,888
47158,268,0.0,202
51514,-1,3.0,-1
52365,618,0.0,888
421,342,0.0,888
47855,984,0.0,80
5787,1255,1.0,-2
8084,828,1.0,888
43242,191,71.0,888
62725,1051,5.0,400
66470,242,5.0,888
9021,902,4.0,-3
21306,-1,1.0,-1
34037,828,1.0,888
20283,1196,115.0,790
48242,1076,0.0,186
19709,710,0.0,71
886,-1,2.0,-1
31804,1674,0.0,-3
52012,491,0.0,225
36550,84,5.0,888
11801,342,0.0,663
6579,1317,3.0,888
66624,1320,0.0,888
35968,324,2.0,591
70435,626,162.0,790
43947,342,3.0,663
9234,646,0.0,61
55676,1171,0.0,459
43599,1029,17.0,790
46487,586,7.0,202
14041,730,27.0,-2
1063,173,0.0,685
6677,130,0.0,987
39958,1280,0.0,888
3102,-1,1.0,-1
14984,1051,2.0,591
52545,225,0.0,6
32442,1250,2.0,790
60392,683,5.0,888
57633,691,0.0,546
32152,-1,1.0,-1
50523,792,29.0,888
49210,1135,0.0,888
7509,1282,0.0,839
70692,792,0.0,888
5629,173,0.0,888
17213,1078,4.0,-2
10098,1680,0.0,-2
57011,273,0.0,227
33679,1359,0.0,776
23349,1680,1.0,-2
43601,130,0.0,888
30922,1205,0.0,888
38591,350,0.0,810
27464,1113,1.0,888
56178,-1,3.0,-1
15881,924,0.0,888
15841,-1,1.0,-1
62800,330,234.0,790
11205,-1,4.0,-1
36194,1279,57.0,888
4093,1301,0.0,227
70805,927,25.0,888
57181,1680,4.0,961
10858,276,2.0,689
11714,746,0.0,888
22994,284,0.0,575
43916,1007,0.0,202
5639,130,0.0,888
59993,-1,2.0,-1
50795,173,0.0,47
47451,-1,1.0,-1
4335,1613,3.0,225
11694,806,0.0,188
16792,224,6.0,-2
7776,1007,0.0,678
48737,173,0.0,-2
32085,883,0.0,790
20813,1282,0.0,68
23218,1388,9.0,790
31556,337,0.0,790
13008,48,2.0,888
25757,730,5.0,-2
21526,1248,7.0,888
18911,1007,1.0,790
39938,1026,0.0,688
69783,892,305.0,790
10216,484,0.0,658
19014,1250,0.0,839
36191,1653,2.0,574
32703,789,0.0,234
31900,-1,14.0,-1
40744,1483,0.0,120
45850,64,0.0,283
28911,769,0.0,790
46037,342,0.0,888
60816,1119,1.0,888
15990,-1,2.0,-1
45084,1567,0.0,888
5893,-1,11.0,-1
65696,769,0.0,790
53837,959,4.0,803
65985,-1,1.0,-1
33959,858,2.0,888
30277,-1,1.0,-1
44530,1638,1.0,698
8271,84,213.0,400
66169,403,0.0,283
39534,1680,0.0,719
9977,558,12.0,942
38529,-1,24.0,-1
35454,624,1.0,648
29415,1007,0.0,763
9996,1007,0.0,807
6447,-1,8.0,-1
51800,936,1.0,888
42764,458,0.0,888
25834,242,0.0,888
69891,414,1.0,888
54745,984,1.0,591
32420,1680,1.0,790
